RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location,Month,Year
1084212,2014372035,2610,0,FRAUD-IDENTITY THEFT,2600,FRAUD,11/6/2014 14:27,7/1/2014 0:01,10/25/2014 23:59,8XX BLOCK OF VIRGINIA ST,D,D2,7300.3022,-122.3361655,47.6160533,"(47.616053296, -122.336165511)",7,2014
313193,2014372035,2610,0,FRAUD-IDENTITY THEFT,2600,FRAUD,11/6/2014 14:27,7/1/2014 0:01,10/25/2014 23:59,8XX BLOCK OF VIRGINIA ST,D,D2,7300.3022,-122.3361655,47.6160533,"(47.616053296, -122.336165511)",7,2014
1084090,2014370714,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/5/2014 17:41,6/12/2014 12:00,,30XX BLOCK OF 62 AV SW,W,W1,9701.2003,-122.4120188,47.57684186,"(47.576841857, -122.412018832)",6,2014
1102424,2014371039,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/5/2014 16:44,8/15/2014 0:00,10/16/2014 0:00,16XX BLOCK OF 43 AV E,C,C3,6300.2,-122.2771512,47.63394952,"(47.63394952, -122.277151219)",8,2014
1086992,2014370673,2699,1,FRAUD-OTHER,2600,FRAUD,11/5/2014 14:39,8/4/2014 15:00,,30XX BLOCK OF SW 102 ST,W,W3,12000.1006,-122.3714377,47.51193532,"(47.511935315, -122.371437655)",8,2014
313209,2014370673,2699,1,FRAUD-OTHER,2600,FRAUD,11/5/2014 14:39,8/4/2014 15:00,,30XX BLOCK OF SW 102 ST,W,W3,12000.1016,-122.3714377,47.51193532,"(47.511935315, -122.371437655)",8,2014
1083559,2014369265,2699,1,FRAUD-OTHER,2600,FRAUD,11/4/2014 17:54,8/23/2014 13:00,8/24/2014 17:00,92XX BLOCK OF ALVIN PL NW,B,B1,1500.3009,-122.3994568,47.69647748,"(47.696477483, -122.399456801)",8,2014
313223,2014369265,2699,1,FRAUD-OTHER,2600,FRAUD,11/4/2014 17:54,8/23/2014 13:00,8/24/2014 17:00,92XX BLOCK OF ALVIN PL NW,J,J1,1500.201,-122.3994568,47.69647748,"(47.696477483, -122.399456801)",8,2014
1083554,2014369591,2610,0,FRAUD-IDENTITY THEFT,2600,FRAUD,11/4/2014 16:45,6/16/2014 14:00,,35XX BLOCK OF S BRANDON ST,R,R2,10300.4017,-122.2875865,47.55344408,"(47.55344408, -122.287586459)",6,2014
313216,2014369591,2610,0,FRAUD-IDENTITY THEFT,2600,FRAUD,11/4/2014 16:45,6/16/2014 14:00,,35XX BLOCK OF S BRANDON ST,R,R3,10300.4014,-122.2875865,47.55344408,"(47.55344408, -122.287586459)",6,2014
1082097,2014368129,2699,1,FRAUD-OTHER,2600,FRAUD,11/3/2014 17:12,8/25/2014 6:21,,98XX BLOCK OF 32 AV SW,W,W3,12000.1003,-122.373277,47.51517049,"(47.515170493, -122.373276958)",8,2014
1100488,2014394943,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,11/3/2014 5:00,7/26/2014 13:50,,38XX BLOCK OF RAINIER AV S,R,R1,10100.5006,-122.289922,47.56888116,"(47.568881157, -122.28992196)",7,2014
1082058,2014367354,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,11/2/2014 14:21,7/4/2014 22:00,,51XX BLOCK OF 46 AV NE,L,L3,4100.4005,-122.2783943,47.66634909,"(47.666349091, -122.278394329)",7,2014
1083440,2014367276,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/2/2014 12:17,8/24/2014 0:00,11/2/2014 11:00,7XX BLOCK OF BROADWAY E,C,C1,6500.3005,-122.321315,47.62597679,"(47.625976785, -122.321314954)",8,2014
1084519,2014366291,2304,2,THEFT-LICENSE PLATE,2300,OTHER PROPERTY,11/1/2014 16:50,8/28/2014 15:00,10/31/2014 15:00,38XX BLOCK OF AIRPORT WY S,O,O2,9300.3065,-122.3227022,47.56938989,"(47.569389891, -122.322702215)",8,2014
1084513,2014364905,X,69,VEH-RCVD-FOR OTHER AGENCY,X,VEHICLE THEFT,10/31/2014 15:22,7/30/2014 12:00,,133XX BLOCK OF LAKE CITY WY NE,L,L1,100.3003,-122.2923788,47.7255866,"(47.725586602, -122.292378848)",7,2014
1082542,2014363332,2799,0,EMBEZZLE,2700,EMBEZZLE,10/30/2014 11:10,8/1/2014 0:00,10/16/2014 23:59,5XX BLOCK OF SUMMIT AV E,E,E1,7400.7007,-122.3253148,47.62371355,"(47.62371355, -122.325314829)",8,2014
1080940,2014362257,2399,3,THEFT-OTH,2300,OTHER PROPERTY,10/29/2014 17:57,7/1/2014 0:00,7/31/2014 0:00,24XX BLOCK OF 3 AV S,O,O2,9300.3013,-122.3299883,47.58085143,"(47.580851431, -122.329988311)",7,2014
1079668,2014361278,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,10/28/2014 16:25,7/30/2014 0:00,8/24/2014 23:59,32XX BLOCK OF 21 AV W,Q,Q1,5801.1007,-122.3833615,47.64939241,"(47.649392409, -122.383361505)",7,2014
464105,2014361278,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,10/28/2014 16:25,7/30/2014 0:00,8/24/2014 23:59,32XX BLOCK OF 21 AV W,Q,Q1,5801.1007,-122.3833615,47.64939241,"(47.649392409, -122.383361505)",7,2014
1079327,2014360818,2699,1,FRAUD-OTHER,2600,FRAUD,10/28/2014 9:54,8/29/2014 9:54,10/22/2014 9:54,83XX BLOCK OF 42 PL S,S,S2,11700.1002,-122.2797864,47.52910434,"(47.529104339, -122.279786391)",8,2014
1077627,2014355002,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,10/23/2014 21:05,7/1/2014 0:00,,43XX BLOCK OF SW MYRTLE ST,W,W3,10600.3018,-122.3879009,47.53987495,"(47.539874954, -122.387900875)",7,2014
1079614,2014355262,5309,0,HARASSMENT,5300,THREATS,10/23/2014 17:26,8/12/2014 12:00,10/23/2014 16:05,9XX BLOCK OF JOHN ST,D,D2,7300.3016,-122.3378229,47.6197029,"(47.619702903, -122.337822929)",8,2014
1106608,2014354720,3510,0,NARC-SELL-HEROIN,3500,NARCOTICS,10/23/2014 10:08,6/17/2014 16:30,,SR599 SB / W MARGINAL WY S,99,99,,-122.2963816,47.49870056,"(47.498700563, -122.29638159)",6,2014
1077237,2014908365,2399,3,THEFT-OTH,2300,OTHER PROPERTY,10/22/2014 14:03,7/28/2014 13:00,7/28/2014 17:00,19XX BLOCK OF 6 AV W,Q,Q2,6900.1006,-122.3649866,47.63685687,"(47.636856871, -122.364986623)",7,2014
26576,2014353587,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/22/2014 11:21,7/20/2014 11:21,8/1/2014 11:21,67XX BLOCK OF 9 AV NW,J,J2,3300.1004,-122.3687329,47.67866427,"(47.678664265, -122.368732878)",7,2014
1101104,2014353587,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/22/2014 11:21,7/20/2014 11:21,8/1/2014 11:21,67XX BLOCK OF 9 AV NW,B,B3,3300.1003,-122.3687329,47.67866427,"(47.678664265, -122.368732878)",7,2014
1101105,2014353589,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/22/2014 10:40,8/20/2014 10:40,8/31/2014 10:40,42XX BLOCK OF 50 AV NE,L,L3,4100.701,-122.2739994,47.65950084,"(47.659500844, -122.273999429)",8,2014
26575,2014353589,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/22/2014 10:40,8/20/2014 10:40,8/31/2014 10:40,42XX BLOCK OF 50 AV NE,U,U3,4100.3012,-122.2739994,47.65950084,"(47.659500844, -122.273999429)",8,2014
1076300,2014353468,2399,3,THEFT-OTH,2300,OTHER PROPERTY,10/22/2014 8:26,6/5/2014 12:00,10/15/2014 12:00,135XX BLOCK OF 1 AV NE,N,N1,300.1014,-122.32887,47.72750101,"(47.727501005, -122.328869968)",6,2014
26615,2014353468,2399,3,THEFT-OTH,2300,OTHER PROPERTY,10/22/2014 8:26,6/5/2014 12:00,10/15/2014 12:00,135XX BLOCK OF 1 AV NE,N,N2,300.1029,-122.32887,47.72750101,"(47.727501005, -122.328869968)",6,2014
26682,2014352752,5309,0,HARASSMENT,5300,THREATS,10/21/2014 15:56,8/21/2014 15:56,10/21/2014 15:56,6XX BLOCK OF QUEEN ANNE AV N,Q,Q3,7000.5005,-122.356706,47.62501857,"(47.625018567, -122.356705965)",8,2014
1082991,2014352752,5309,0,HARASSMENT,5300,THREATS,10/21/2014 15:56,8/21/2014 15:56,10/21/2014 15:56,6XX BLOCK OF QUEEN ANNE AV N,Q,Q3,7000.5006,-122.356706,47.62501857,"(47.625018567, -122.356705965)",8,2014
26824,2014352377,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/21/2014 11:19,6/1/2014 11:19,7/1/2014 11:19,12XX BLOCK OF NE 55 ST,U,U1,4400.4002,-122.3146722,47.66855938,"(47.668559378, -122.314672177)",6,2014
1101103,2014352377,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/21/2014 11:19,6/1/2014 11:19,7/1/2014 11:19,12XX BLOCK OF NE 55 ST,U,U3,4400.4002,-122.3146722,47.66855938,"(47.668559378, -122.314672177)",6,2014
26675,2014352353,2305,0,THEFT-CARPROWL,2300,CAR PROWL,10/21/2014 10:54,8/28/2014 19:00,8/29/2014 4:00,HARVARD AV / E OLIVE ST,E,E2,8400.1001,-122.3221492,47.61639245,"(47.616392448, -122.322149209)",8,2014
1075250,2014352353,2305,0,THEFT-CARPROWL,2300,CAR PROWL,10/21/2014 10:54,8/28/2014 19:00,8/29/2014 4:00,HARVARD AV / E OLIVE ST,E,E2,7400.4005,-122.3221492,47.61639245,"(47.616392448, -122.322149209)",8,2014
26772,2014352214,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,10/21/2014 8:40,8/29/2014 15:00,9/2/2014 6:30,82XX BLOCK OF 5 AV S,F,F3,11200.1007,-122.3282343,47.52844813,"(47.52844813, -122.328234309)",8,2014
1075235,2014352214,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,10/21/2014 8:40,8/29/2014 15:00,9/2/2014 6:30,82XX BLOCK OF 5 AV S,F,F3,11200.1007,-122.3282343,47.52844813,"(47.52844813, -122.328234309)",8,2014
26986,2014351263,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/20/2014 12:50,6/15/2014 12:00,8/15/2014 12:00,115XX BLOCK OF ALTON AV NE,L,L3,800.1012,-122.2847944,47.71278275,"(47.712782748, -122.284794379)",6,2014
1074067,2014351263,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/20/2014 12:50,6/15/2014 12:00,8/15/2014 12:00,115XX BLOCK OF ALTON AV NE,L,L2,800.2001,-122.2847944,47.71278275,"(47.712782748, -122.284794379)",6,2014
1075224,2014908283,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,10/20/2014 10:06,8/18/2014 18:30,8/18/2014 18:45,36XX BLOCK OF FREMONT AV N,J,J2,4900.3009,-122.3499273,47.65203917,"(47.652039171, -122.349927253)",8,2014
27063,2014908283,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,10/20/2014 10:06,8/18/2014 18:30,8/18/2014 18:45,36XX BLOCK OF FREMONT AV N,B,B2,4900.3012,-122.3499273,47.65203917,"(47.652039171, -122.349927253)",8,2014
27171,2014908259,2304,1,THEFT-AUTOACC,2300,OTHER PROPERTY,10/19/2014 11:14,8/28/2014 18:00,8/29/2014 9:00,23XX BLOCK OF BOYLSTON AV E,D,D3,6100.4014,-122.3234595,47.64087803,"(47.640878029, -122.323459463)",8,2014
1075168,2014908259,2304,1,THEFT-AUTOACC,2300,OTHER PROPERTY,10/19/2014 11:14,8/28/2014 18:00,8/29/2014 9:00,23XX BLOCK OF BOYLSTON AV E,C,C1,6100.401,-122.3234595,47.64087803,"(47.640878029, -122.323459463)",8,2014
27539,2014908223,2610,0,FRAUD-IDENTITY THEFT,2600,FRAUD,10/17/2014 23:19,8/1/2014 23:15,10/17/2014 23:15,24XX BLOCK OF NE 65 ST,U,U1,2500.2016,-122.3011629,47.67577382,"(47.675773823, -122.3011629)",8,2014
1075622,2014908223,2610,0,FRAUD-IDENTITY THEFT,2600,FRAUD,10/17/2014 23:19,8/1/2014 23:15,10/17/2014 23:15,24XX BLOCK OF NE 65 ST,U,U1,2500.301,-122.3011629,47.67577382,"(47.675773823, -122.3011629)",8,2014
27561,2014347606,2699,1,FRAUD-OTHER,2600,FRAUD,10/17/2014 8:52,8/10/2014 9:55,8/14/2014 9:56,XX BLOCK OF VINE ST,D,D1,8001.4001,-122.3501117,47.61491693,"(47.614916925, -122.350111737)",8,2014
1075797,2014347606,2699,1,FRAUD-OTHER,2600,FRAUD,10/17/2014 8:52,8/10/2014 9:55,8/14/2014 9:56,XX BLOCK OF VINE ST,M,M1,8001.3001,-122.3501117,47.61491693,"(47.614916925, -122.350111737)",8,2014
27618,2014347541,X,16,DISPUTE-CIVIL PROPERTY (NON AU,X,DISPUTE,10/17/2014 8:42,7/28/2014 0:00,7/28/2014 23:59,5XX BLOCK OF BROADWAY E,E,E1,7401.2003,-122.3209333,47.62369898,"(47.623698976, -122.320933331)",7,2014
1073262,2014347541,X,16,DISPUTE-CIVIL PROPERTY (NON AU,X,DISPUTE,10/17/2014 8:42,7/28/2014 0:00,7/28/2014 23:59,5XX BLOCK OF BROADWAY E,C,C1,7400.1005,-122.3209333,47.62369898,"(47.623698976, -122.320933331)",7,2014
27616,2014347691,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,10/17/2014 4:00,7/5/2014 1:00,10/16/2014 4:00,100XX BLOCK OF COLLEGE WY N,N,N3,1300.1011,-122.3345243,47.70233163,"(47.702331627, -122.334524327)",7,2014
1074418,2014347691,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,10/17/2014 4:00,7/5/2014 1:00,10/16/2014 4:00,100XX BLOCK OF COLLEGE WY N,N,N3,1300.1009,-122.3345243,47.70233163,"(47.702331627, -122.334524327)",7,2014
1075106,2014346768,2304,2,THEFT-LICENSE PLATE,2300,OTHER PROPERTY,10/16/2014 15:35,6/22/2014 0:00,10/1/2014 15:00,117XX BLOCK OF PINEHURST WY NE,L,L2,700.4007,-122.3120604,47.71512672,"(47.715126717, -122.312060425)",6,2014
27768,2014346768,2304,2,THEFT-LICENSE PLATE,2300,OTHER PROPERTY,10/16/2014 15:35,6/22/2014 0:00,10/1/2014 15:00,117XX BLOCK OF PINEHURST WY NE,L,L1,700.4007,-122.3120604,47.71512672,"(47.715126717, -122.312060425)",6,2014
1101100,2014346525,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/16/2014 12:44,7/10/2014 8:00,7/28/2014 19:00,50XX BLOCK OF 8 AV NE,U,U2,4500.1014,-122.3195344,47.66603568,"(47.666035675, -122.31953438)",7,2014
27850,2014346525,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/16/2014 12:44,7/10/2014 8:00,7/28/2014 19:00,50XX BLOCK OF 8 AV NE,U,U1,4500.1011,-122.3195344,47.66603568,"(47.666035675, -122.31953438)",7,2014
27784,2014346228,2305,0,THEFT-CARPROWL,2300,CAR PROWL,10/16/2014 8:44,8/2/2014 12:00,8/22/2014 23:59,18XX BLOCK OF 7 AV W,Q,Q2,6900.1013,-122.3663486,47.63534742,"(47.635347416, -122.366348566)",8,2014
1075774,2014346228,2305,0,THEFT-CARPROWL,2300,CAR PROWL,10/16/2014 8:44,8/2/2014 12:00,8/22/2014 23:59,18XX BLOCK OF 7 AV W,Q,Q2,6900.1011,-122.3663486,47.63534742,"(47.635347416, -122.366348566)",8,2014
1111907,2014346129,2606,1,FRAUD-CHECK,2600,FRAUD,10/16/2014 6:29,7/24/2014 0:00,7/24/2014 23:59,125XX BLOCK OF LAKE CITY WY NE,L,L1,100.3012,-122.2946969,47.72018507,"(47.720185072, -122.294696911)",7,2014
27849,2014346129,2606,1,FRAUD-CHECK,2600,FRAUD,10/16/2014 6:29,7/24/2014 0:00,7/24/2014 23:59,125XX BLOCK OF LAKE CITY WY NE,L,L3,100.5006,-122.2946969,47.72018507,"(47.720185072, -122.294696911)",7,2014
1078818,2014345992,X,49,PROPERTY LOST - POLICE EQUIPME,X,LOST PROPERTY,10/16/2014 0:24,8/1/2014 0:00,10/1/2014 0:00,100XX BLOCK OF COLLEGE WY N,N,N3,1300.1009,-122.3345243,47.70233163,"(47.702331627, -122.334524327)",8,2014
27788,2014345992,X,49,PROPERTY LOST - POLICE EQUIPME,X,LOST PROPERTY,10/16/2014 0:24,8/1/2014 0:00,10/1/2014 0:00,100XX BLOCK OF COLLEGE WY N,N,N3,1300.1011,-122.3345243,47.70233163,"(47.702331627, -122.334524327)",8,2014
28019,2014345217,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/15/2014 12:18,8/1/2014 8:00,9/15/2014 23:59,65XX BLOCK OF 5 AV NE,J,J3,3600.4007,-122.3242417,47.67710081,"(47.677100808, -122.324241657)",8,2014
1087827,2014345217,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/15/2014 12:18,8/1/2014 8:00,9/15/2014 23:59,65XX BLOCK OF 5 AV NE,J,J1,3600.4016,-122.3242417,47.67710081,"(47.677100808, -122.324241657)",8,2014
27925,2014345069,2399,3,THEFT-OTH,2300,OTHER PROPERTY,10/15/2014 10:16,7/18/2014 9:53,,34XX BLOCK OF 33 AV SW,W,W1,9900.1007,-122.374186,47.57244076,"(47.572440758, -122.374186012)",7,2014
1073541,2014345069,2399,3,THEFT-OTH,2300,OTHER PROPERTY,10/15/2014 10:16,7/18/2014 9:53,,34XX BLOCK OF 33 AV SW,W,W1,9900.1008,-122.374186,47.57244076,"(47.572440758, -122.374186012)",7,2014
1083143,2014345019,2610,0,FRAUD-IDENTITY THEFT,2600,FRAUD,10/15/2014 9:48,6/17/2014 0:00,6/17/2014 18:48,16XX BLOCK OF 5 AV,M,M2,8200.1003,-122.3369385,47.61216878,"(47.612168778, -122.336938537)",6,2014
27923,2014345019,2610,0,FRAUD-IDENTITY THEFT,2600,FRAUD,10/15/2014 9:48,6/17/2014 0:00,6/17/2014 18:48,16XX BLOCK OF 5 AV,M,M2,8200.1003,-122.3369385,47.61216878,"(47.612168778, -122.336938537)",6,2014
28060,2014344117,2304,2,THEFT-LICENSE PLATE,2300,OTHER PROPERTY,10/14/2014 14:16,8/8/2014 0:00,9/1/2014 23:59,NE 145 ST / 15 AV NE,L,L1,200.4001,-122.3127502,47.73394898,"(47.733948981, -122.312750238)",8,2014
1072082,2014344117,2304,2,THEFT-LICENSE PLATE,2300,OTHER PROPERTY,10/14/2014 14:16,8/8/2014 0:00,9/1/2014 23:59,NE 145 ST / 15 AV NE,L,L1,200.4001,-122.3127502,47.73394898,"(47.733948981, -122.312750238)",8,2014
1073516,2014344016,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,10/14/2014 13:12,7/12/2014 0:00,10/12/2014 12:00,16XX BLOCK OF 38 AV E,C,C3,6300.6012,-122.284048,47.63398737,"(47.633987373, -122.284047967)",7,2014
28161,2014344016,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,10/14/2014 13:12,7/12/2014 0:00,10/12/2014 12:00,16XX BLOCK OF 38 AV E,C,C2,6300.3015,-122.284048,47.63398737,"(47.633987373, -122.284047967)",7,2014
1083139,2014343810,2501,0,FORGERY-CHECK,2500,FORGERY,10/14/2014 10:03,8/27/2014 9:00,,5XX BLOCK OF UNION ST,K,K1,8200.1013,-122.3341108,47.60991763,"(47.609917629, -122.334110824)",8,2014
28156,2014343810,2501,0,FORGERY-CHECK,2500,FORGERY,10/14/2014 10:03,8/27/2014 9:00,,5XX BLOCK OF UNION ST,M,M3,8200.102,-122.3341108,47.60991763,"(47.609917629, -122.334110824)",8,2014
1072248,2014343650,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,10/14/2014 7:44,7/25/2014 17:00,7/25/2014 21:00,89XX BLOCK OF AURORA AV N,N,N2,1800.2003,-122.3445607,47.6938234,"(47.693823399, -122.344560663)",7,2014
28154,2014343650,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,10/14/2014 7:44,7/25/2014 17:00,7/25/2014 21:00,89XX BLOCK OF AURORA AV N,N,N3,1800.2003,-122.3445607,47.6938234,"(47.693823399, -122.344560663)",7,2014
28378,2014908109,2399,3,THEFT-OTH,2300,OTHER PROPERTY,10/13/2014 21:17,8/11/2014 15:00,10/13/2014 20:50,43XX BLOCK OF 8 AV NE,U,U2,5200.501,-122.3197773,47.66038656,"(47.660386558, -122.319777301)",8,2014
1071174,2014908109,2399,3,THEFT-OTH,2300,OTHER PROPERTY,10/13/2014 21:17,8/11/2014 15:00,10/13/2014 20:50,43XX BLOCK OF 8 AV NE,U,U2,5200.5008,-122.3197773,47.66038656,"(47.660386558, -122.319777301)",8,2014
28302,2014343308,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/13/2014 19:30,7/4/2014 0:00,7/4/2014 23:59,7XX BLOCK OF N 83 ST,J,J3,2800.4006,-122.3485628,47.68911207,"(47.689112073, -122.348562836)",7,2014
1078791,2014343307,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,10/13/2014 19:30,6/13/2014 12:00,6/15/2014 12:00,7XX BLOCK OF N 83 ST,J,J1,2800.1002,-122.3485628,47.68911207,"(47.689112073, -122.348562836)",6,2014
28295,2014343307,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,10/13/2014 19:30,6/13/2014 12:00,6/15/2014 12:00,7XX BLOCK OF N 83 ST,J,J3,2800.4006,-122.3485628,47.68911207,"(47.689112073, -122.348562836)",6,2014
1071589,2014343308,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/13/2014 19:30,7/4/2014 0:00,7/4/2014 23:59,7XX BLOCK OF N 83 ST,J,J1,2800.1002,-122.3485628,47.68911207,"(47.689112073, -122.348562836)",7,2014
28503,2014908079,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/12/2014 19:04,8/12/2014 18:50,10/12/2014 18:50,85XX BLOCK OF 13 AV NW,J,J1,1702.2004,-122.3727533,47.69243964,"(47.692439636, -122.372753282)",8,2014
1072155,2014908079,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/12/2014 19:04,8/12/2014 18:50,10/12/2014 18:50,85XX BLOCK OF 13 AV NW,B,B1,1700.4004,-122.3727533,47.69243964,"(47.692439636, -122.372753282)",8,2014
28936,2014339350,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/10/2014 13:57,8/20/2014 12:00,9/5/2014 12:00,52XX BLOCK OF 15 AV NE,U,U1,4400.3005,-122.3118988,47.66748414,"(47.667484138, -122.311898777)",8,2014
1070649,2014339350,2316,0,THEFT-MAIL,2300,MAIL THEFT,10/10/2014 13:57,8/20/2014 12:00,9/5/2014 12:00,52XX BLOCK OF 15 AV NE,U,U3,4400.3004,-122.3118988,47.66748414,"(47.667484138, -122.311898777)",8,2014
1088277,2014339200,2305,0,THEFT-CARPROWL,2300,CAR PROWL,10/10/2014 11:58,6/1/2014 22:00,6/2/2014 8:00,11XX BLOCK OF NW 51 ST,J,J2,4700.2012,-122.3721777,47.66569952,"(47.665699515, -122.372177669)",6,2014
28947,2014339200,2305,0,THEFT-CARPROWL,2300,CAR PROWL,10/10/2014 11:58,6/1/2014 22:00,6/2/2014 8:00,11XX BLOCK OF NW 51 ST,B,B2,4700.202,-122.3721777,47.66569952,"(47.665699515, -122.372177669)",6,2014
317655,2014337986,2606,1,FRAUD-CHECK,2600,FRAUD,10/9/2014 14:09,7/18/2014 0:00,10/6/2014 23:59,39XX BLOCK OF 1 AV NE,B,B3,5100.3,-122.3278911,47.65462125,"(47.654621253, -122.327891092)",7,2014
1068791,2014337986,2606,1,FRAUD-CHECK,2600,FRAUD,10/9/2014 14:09,7/18/2014 0:00,10/6/2014 23:59,39XX BLOCK OF 1 AV NE,J,J3,5100.3007,-122.3278911,47.65462125,"(47.654621253, -122.327891092)",7,2014
29160,2014337953,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,10/9/2014 13:11,8/18/2014 2:19,,14XX BLOCK OF NE BOAT ST,U,U2,5302.201,-122.3129536,47.65088264,"(47.650882635, -122.312953613)",8,2014
1070559,2014337953,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,10/9/2014 13:11,8/18/2014 2:19,,14XX BLOCK OF NE BOAT ST,U,U2,5302.2001,-122.3129536,47.65088264,"(47.650882635, -122.312953613)",8,2014
29110,2014338030,2404,7,VEH-THEFT-TRAILER,2400,VEHICLE THEFT,10/9/2014 12:33,7/25/2014 11:00,7/29/2014 13:00,63XX BLOCK OF 35 AV SW,W,W3,10600.1014,-122.3764226,47.54559328,"(47.54559328, -122.376422569)",7,2014
1071647,2014338030,2404,7,VEH-THEFT-TRAILER,2400,VEHICLE THEFT,10/9/2014 12:33,7/25/2014 11:00,7/29/2014 13:00,63XX BLOCK OF 35 AV SW,W,W3,10600.2,-122.3764226,47.54559328,"(47.54559328, -122.376422569)",7,2014
1069779,2014907978,2399,3,THEFT-OTH,2300,OTHER PROPERTY,10/8/2014 20:56,7/25/2014 22:00,7/25/2014 23:30,BROADWAY / E PIKE ST,E,E2,8400.1017,-122.3207812,47.61407415,"(47.614074152, -122.320781185)",7,2014
29212,2014907978,2399,3,THEFT-OTH,2300,OTHER PROPERTY,10/8/2014 20:56,7/25/2014 22:00,7/25/2014 23:30,BROADWAY / E PIKE ST,E,E2,7500.4016,-122.3207812,47.61407415,"(47.614074152, -122.320781185)",7,2014
29215,2014907968,2305,0,THEFT-CARPROWL,2300,CAR PROWL,10/8/2014 20:34,7/12/2014 10:30,7/12/2014 13:00,9XX BLOCK OF NW CARKEEK PARK RD,N,N1,500.1013,-122.3675767,47.71160509,"(47.711605087, -122.367576683)",7,2014
29380,2014336990,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,10/8/2014 14:44,8/11/2014 0:00,8/11/2014 8:00,60XX BLOCK OF CALIFORNIA AV SW,W,W3,10600.6008,-122.3871696,47.54758718,"(47.547587176, -122.387169568)",8,2014
1083387,2014336990,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,10/8/2014 14:44,8/11/2014 0:00,8/11/2014 8:00,60XX BLOCK OF CALIFORNIA AV SW,W,W3,10600.6008,-122.3871696,47.54758718,"(47.547587176, -122.387169568)",8,2014
1069678,2014336039,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,10/7/2014 18:36,8/17/2014 20:00,9/30/2014 9:00,8XX BLOCK OF WESTERN AV,M,M3,8100.1044,-122.3363415,47.60312963,"(47.603129628, -122.33634152)",8,2014
29398,2014336039,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,10/7/2014 18:36,8/17/2014 20:00,9/30/2014 9:00,8XX BLOCK OF WESTERN AV,K,K1,8100.1038,-122.3363415,47.60312963,"(47.603129628, -122.33634152)",8,2014
1067555,2014335688,2610,0,FRAUD-IDENTITY THEFT,2600,FRAUD,10/7/2014 17:41,7/15/2014 0:01,7/15/2014 23:59,42XX BLOCK OF THACKERAY PL NE,J,J3,5200.3005,-122.3262232,47.65832649,"(47.658326485, -122.32622319)",7,2014
318495,2014335688,2610,0,FRAUD-IDENTITY THEFT,2600,FRAUD,10/7/2014 17:41,7/15/2014 0:01,7/15/2014 23:59,42XX BLOCK OF THACKERAY PL NE,B,B3,5200.3007,-122.3262232,47.65832649,"(47.658326485, -122.32622319)",7,2014
